올스파이스,채끝,0.088197407
올스파이스,간터키,0.031421111
올스파이스,울금,-0.055588507
올스파이스,하바네로,0.201899191
올스파이스,하바네로고추,0.165849204
올스파이스,햄,-0.04172151
올스파이스,햄버거,0.002694809
올스파이스,하리사,0.04065834
올스파이스,개암,0.019149593
올스파이스,꿀,0.058976874
올스파이스,겨자무,-0.056523547
올스파이스,핫소스,-0.043351655
올스파이스,온수난방,0.012288073
올스파이스,얼음,-0.110424345
올스파이스,얼음물,0.063640173
올스파이스,가루설탕,0.007310117
올스파이스,이탈리안파슬리,-0.040553689
올스파이스,할라피뇨,-0.015178816
올스파이스,주스,-0.02450044
올스파이스,케일,-0.075618903
올스파이스,케첩,0.001043306
올스파이스,어린양고기,0.171221934
올스파이스,라드,0.100815683
올스파이스,대파,-0.059287768
올스파이스,양다리,0.083534434
올스파이스,레몬,0.009955993
올스파이스,레몬즙,0.016809039
올스파이스,레몬제스트,0.004052006
올스파이스,렌즈콩,-0.043364425
올스파이스,라임,-0.01907572
올스파이스,라임주스,-0.008778158
올스파이스,단풍당밀,0.101599161
올스파이스,마저럼,0.107063029
올스파이스,마시멜로,-0.004329369
올스파이스,마사,0.06135783
올스파이스,마요네즈,-0.179288722
올스파이스,고기,0.042177988
올스파이스,유즙,-0.008359502
올스파이스,민트,0.027309438
올스파이스,혼합견과류,0.088120901
올스파이스,몬테레이잭,-0.123404479
올스파이스,모짜렐라치즈,-0.229099511
올스파이스,msg,0.083674671
올스파이스,담치류,-0.028017375
올스파이스,머스터드,-0.019148729
올스파이스,뇌프샤텔,0.038748049
올스파이스,저지방우유,-0.04334692
올스파이스,육두구,0.375098401
올스파이스,귀리,0.094605599
올스파이스,귀리기울,0.127741559
올스파이스,오트밀,0.091974886
올스파이스,오크라,0.031930941
올스파이스,올리브,-0.061080612
올스파이스,올리브유,-0.070631619
올스파이스,양파,0.026666262
올스파이스,양파가루,0.058309149
올스파이스,오렌지,0.074081263
올스파이스,오렌지주스,0.081251045
올스파이스,제스트,0.08626004
올스파이스,오레가노,0.030796294
올스파이스,판체타,0.007848089
올스파이스,파파야,0.065396173
올스파이스,파프리카,0.080231507
올스파이스,파슬리,-0.003773717
올스파이스,파스타,-0.136971495
올스파이스,완두콩,-0.036383181
올스파이스,복숭아,0.029989762
올스파이스,땅콩기름,-0.027724627
올스파이스,배나무속,0.090069166
올스파이스,피칸,0.11378517
올스파이스,후추,0.027771057
올스파이스,필로,0.058324361
올스파이스,파인애플,0.017203258
올스파이스,파인애플주스,0.002891468
올스파이스,피타,0.042707142
올스파이스,피타빵,0.077170605
올스파이스,플랜틴,0.099757222
올스파이스,자두,0.064876061
올스파이스,석류주스,0.018940786
올스파이스,돼지고기,0.054647312
올스파이스,돼지고기삼겹살,0.055566834
올스파이스,돼지등심,0.021298746
올스파이스,돼지고기소세지,0.036092203
올스파이스,돼지목살,0.128142721
올스파이스,돼지안심,0.009004051
올스파이스,포르투포도주,0.091898025
올스파이스,감자,-0.038228098
올스파이스,분유,-0.026162479
올스파이스,설탕가루,0.036442929
올스파이스,홀스래디시,-0.071536616
올스파이스,서양자두,0.206300656
올스파이스,바닐라에센스,0.019810496
올스파이스,퓌레,0.065771183
올스파이스,퀴노아,-0.018553675
올스파이스,토끼고기,0.073210522
올스파이스,건포도,0.24108555
올스파이스,랜치드레싱,-0.074967535
올스파이스,라즈베리파이,-0.107221309
올스파이스,적양배추,0.052408681
올스파이스,키드니빈,0.060330661
올스파이스,고추플레이크,-0.008421778
올스파이스,적포도주,0.030838073
올스파이스,루바브,0.060990306
올스파이스,쌀,0.047510127
올스파이스,쌀가루,0.006045237
올스파이스,쌀뜨물,0.043010307
올스파이스,리코타치즈,-0.10969138
올스파이스,납작귀리,0.104188478
올스파이스,로마토마토,-0.038966641
올스파이스,로마노치즈,-0.044696253
올스파이스,로즈메리,-0.02757176
올스파이스,럼,0.077429983
올스파이스,라이브레드,0.014096882
올스파이스,홍화유,0.032971655
올스파이스,사프란,0.00699616
올스파이스,세이지,0.025697748
올스파이스,살사,-0.174554683
올스파이스,소금,0.075023371
올스파이스,자우어크라우트,0.024751702
올스파이스,비엔나소세지,-0.049460368
올스파이스,쪽파,-0.027207091
올스파이스,스카치보넷,0.238172306
올스파이스,시즈닝,0.006621605
올스파이스,참기름,-0.128891592
올스파이스,샬롯,-0.083934999
올스파이스,셰리,0.003081979
올스파이스,새우,-0.100436382
올스파이스,사워크림,-0.057486249
올스파이스,진간장,-0.066586455
올스파이스,스파게티,-0.041518159
올스파이스,향신료,0.058974509
올스파이스,시금치,-0.133952602
올스파이스,팔각,0.052473023
올스파이스,스테이크,-0.006382267
올스파이스,스테비아,0.038687151
올스파이스,딸기,-0.112090212
올스파이스,딸기잼,0.028786425
올스파이스,수엣,0.286647011
올스파이스,설태너,0.100533189
올스파이스,붉나무속,0.21951655
올스파이스,해바라기씨유,0.09029934
올스파이스,스위트어니언,-0.076035845
올스파이스,고구마,0.067905015
올스파이스,시럽,0.007976551
올스파이스,맛소금,-0.007910628
올스파이스,타히니,0.0068784
올스파이스,타피오카,0.075578481
올스파이스,템페,0.086190833
올스파이스,타임,0.101673534
올스파이스,토마토,-0.013050414
올스파이스,토마토주스,0.044034937
올스파이스,토마토퓌레,0.064562695
올스파이스,토마토소스,0.062356812
올스파이스,토마토수프,-0.014589652
올스파이스,칠면조,0.004615488
올스파이스,터머릭,0.07206941
올스파이스,터머릭파우더,-0.011987188
올스파이스,래디시,0.02712877
올스파이스,무염버터,-0.012487719
올스파이스,바닐라,0.094162646
올스파이스,바닐라아이스크림,-0.032901793
올스파이스,송아지고기,0.074231482
올스파이스,베지터블오일,0.031510635
올스파이스,식초,0.108078928
올스파이스,보드카,-0.119587188
올스파이스,호두기름,0.032971655
올스파이스,물,0.024014956
올스파이스,밀기울,0.092697656
올스파이스,곡물의씨눈,0.057098345
올스파이스,휘핑크림,-0.041297693
올스파이스,위스키,0.097179116
올스파이스,흰빵,-0.068633502
올스파이스,화이트초콜릿,-0.094059544
올스파이스,밀가루,0.060921628
올스파이스,통후추,-0.016677513
올스파이스,통밀빵,-0.054839878
올스파이스,통밀가루,0.132018982
올스파이스,포도주,0.004756166
올스파이스,겨울호박,0.115773372
올스파이스,얌,0.120808491
올스파이스,효모,-0.026649825
올스파이스,겨자씨,0.093449368
올스파이스,애호박,-0.017875829
아몬드,이스트,0.019314142
아몬드,용설란,0.177279884
아몬드,에인절푸드케이크,-0.002865386
아몬드,아니스,0.145734865
아몬드,사과주스,0.035091998
아몬드,매실,0.199105967
아몬드,아르보리오,-0.069301892
아몬드,애로루트,0.095833041
아몬드,바게트,-0.098997636
아몬드,베이킹파우더,0.083494617
아몬드,소고기,-0.129155417
아몬드,소육수,-0.186184329
아몬드,블랙베리,0.054791993
아몬드,끓음,-0.010846886
아몬드,빵,-0.026854154
아몬드,사이트이동경로,-0.012215041
아몬드,드립커피,-0.018677366
아몬드,불구르,0.031202726
아몬드,양배추,-0.050367027
아몬드,카카오,0.184317816
아몬드,케이크,-0.007255928
아몬드,사탕,-0.029243685
아몬드,토마토통조림,-0.052887529
아몬드,카놀라유,0.026484088
아몬드,칸탈루프,0.007386883
아몬드,카다멈,0.188229159
아몬드,콜리플라워,-0.044824259
아몬드,방울토마토,-0.080898195
아몬드,초콜릿,0.139978813
아몬드,초콜릿시럽,-0.006600361
아몬드,커피,0.023790575
아몬드,코냑,0.009588238
아몬드,연유,0.068746333
아몬드,쌀밥,-0.05928913
아몬드,옥수수기름,-0.048085583
아몬드,옥수수녹말,0.04232403
아몬드,옥수숫가루,-0.084511563
아몬드,쿠스쿠스,0.095863034
아몬드,크래커,-0.028758805
아몬드,드라이크랜베리,0.189000836
아몬드,크림,0.066048754
아몬드,오이,-0.106075819
아몬드,까치밥나무속,0.222433108
아몬드,무화과,0.210124735
아몬드,건과,0.188683243
아몬드,드라이이스트,0.00498423
아몬드,계란대체품,-0.050445147
아몬드,흰자,0.146637237
아몬드,가지,-0.113587537
아몬드,꽃상추,0.064818184
아몬드,에스프레소,-0.005788083
아몬드,페타,-0.049398515
아몬드,페타치즈,-0.037757054
아몬드,아마,0.251890157
아몬드,곡분,0.062974572
아몬드,식빵,-0.045590648
아몬드,열매,-0.016719759
아몬드,가람마살라,0.015731763
아몬드,그라니스미스,0.004112006
아몬드,백설탕,0.054870163
아몬드,포도,0.157660091
아몬드,청포도,0.150834389
아몬드,큐민가루,-0.086749593
아몬드,그뤼예르치즈,-0.097601018
아몬드,햄,-0.134374159
아몬드,하리사,0.036425713
아몬드,꿀,0.132034693
아몬드,겨자무,-0.075493936
아몬드,가루설탕,0.095934756
아몬드,할라피뇨,-0.164273146
아몬드,라드,0.046774477
아몬드,레몬그라스,-0.097109999
아몬드,만체고치즈,0.094649205
아몬드,마시멜로,0.049392365
아몬드,마스카포네,0.011743436
아몬드,유즙,-0.015700917
아몬드,민트,0.018100954
아몬드,모짜렐라치즈,-0.198691047
아몬드,저지방우유,0.004243909
아몬드,저지방요거트,0.082936132
아몬드,국수,-0.078986147
아몬드,올리브유,-0.078329543
아몬드,양파,-0.129700907
아몬드,오렌지주스,0.022339581
아몬드,오레가노,-0.110751134
아몬드,판체타,-0.108206005
아몬드,파파야,1.83E-05
아몬드,땅콩,0.044734474
아몬드,배나무속,0.136752131
아몬드,피칸,0.003420965
아몬드,호박씨,0.165365703
아몬드,페스토,-0.104033445
아몬드,피망,0.081132504
아몬드,자두,0.085830918
아몬드,석류주스,0.028669966
아몬드,돼지고기,-0.106592434
아몬드,돼지등심,-0.032047676
아몬드,분유,0.049723947
아몬드,왕새우,-0.024080069
아몬드,퀴노아,0.103288751
아몬드,적양배추,0.001929122
아몬드,청양고추,-0.017714471
아몬드,적상추,0.041875997
아몬드,고추플레이크,-0.075327286
아몬드,루바브,0.001251438
아몬드,쌀,0.027950227
아몬드,쌀뜨물,0.014040258
아몬드,청주,-0.042802497
아몬드,납작귀리,0.217329891
아몬드,로메스코,0.260751043
아몬드,살사,-0.186722951
아몬드,소금,-0.005902796
아몬드,참기름,-0.071437414
아몬드,샬롯,-0.091296129
아몬드,소바,0.015511099
아몬드,사워크림,-0.055644731
아몬드,스테비아,0.096364572
아몬드,딸기,0.052477211
아몬드,딸기잼,0.061654601
아몬드,설태너,0.194006832
아몬드,데리야끼소스,-0.062791942
아몬드,칠면조,-0.022018029
아몬드,터머릭,0.024958564
아몬드,터머릭파우더,0.034382979
아몬드,무염버터,0.015492254
아몬드,베지터블오일,-0.034972684
아몬드,베르미첼리,0.055756951
아몬드,물,0.002464737
아몬드,물냉이,-0.040081884
아몬드,수박,-0.056502965
아몬드,곡물의씨눈,0.212921248
아몬드,휘핑크림,0.059768602
아몬드,흰빵,-0.007561554
아몬드,통후추,-0.066791463
아몬드,통밀빵,0.026885375
아몬드,요구르트,0.078772353
아몬드밀크,이스트,-0.009912816
